system_id,poly_index,polynomial
3,6,x0**8*x1**10 + 13350 mod 32003*x0**12*x1*x2**3 + 10630 mod 32003*x0**2*x1
3,7,x0**5*x2**9 + 14658 mod 32003*x0**6*x1**2*x2
3,8,x0*x1**11*x2**2 + 19919 mod 32003*x1**4*x2**9 + 15305 mod 32003*x0**7*x1*x2**4
3,9,x0**3*x1*x2**2 + 7424 mod 32003*x1*x2
3,10,x0*x1**4*x2**11 + 18281 mod 32003*x1**4*x2**5
4,1,x0**2*x2 + 12614 mod 32003*x0**2
4,2,x0**3*x1**2*x2**4 + 28252 mod 32003*x0**4*x1**3
4,3,x0**7*x1*x2**7 + 25644 mod 32003*x0**4*x1**5*x2 + 13430 mod 32003*x0*x1**5*x2**2 + 30478 mod 32003*x1**2*x2
4,4,x0**12*x1**7*x2 + 1474 mod 32003*x0**6*x1**12*x2**2 + 29875 mod 32003*x2
4,5,x0**6*x1**2*x2**12 + 30554 mod 32003*x1**5*x2**4
4,6,x0**13*x2**5 + 11145 mod 32003*x0*x1**4*x2**7
4,7,x0**4*x1**5*x2**3 + 23577 mod 32003*x0**2*x1**5*x2 + 7820 mod 32003*x0**2*x1 + 13217 mod 32003*x0*x1
4,8,x0**4*x1**12*x2 + 6658 mod 32003*x1**8
4,9,x0**11*x1**6*x2**3 + 3165 mod 32003*x0**2*x2**3 + 21301 mod 32003*x0**3
4,10,x0**12*x2**3 + 2862 mod 32003*x1*x2**4 + 23308 mod 32003*x0**2
6,1,x1**5*x2**4 + 9000 mod 32003*x1**2*x2
6,2,x0**3*x1 + 26392 mod 32003*x0**2*x1*x2
6,3,x0**5*x1**6*x2**4 + 19829 mod 32003*x0**2*x1**6*x2**5 + 9804 mod 32003*x1**5*x2**4
6,4,x0**3*x1**6*x2**3 + 12071 mod 32003*x0**4*x1**5 + 9977 mod 32003*x0**4*x1*x2**4
6,5,x0**10*x1**4*x2**2 + 13198 mod 32003*x0**8*x1**7
6,6,x1**3*x2**4 + 17321 mod 32003*x2
6,7,x0**3*x1**7*x2**2 + 10795 mod 32003*x0**2
6,8,x0**7*x1**8*x2**2 + 31345 mod 32003*x0**9*x1**4*x2 + 13525 mod 32003*x2
6,9,x0**2*x1**9 + 8013 mod 32003*x1**4*x2**7
6,10,x0**2*x2**18 + 1995 mod 32003*x0**2*x2**2 + 7101 mod 32003*x0**2
7,1,x0*x1**3*x2**6 + 23436 mod 32003*x0**5*x2**4
7,2,x0**5*x1**7*x2**5 + 29881 mod 32003*x1*x2**4
7,3,x0**6*x2 + 25717 mod 32003*x0*x2**5
7,4,x0**7*x1**5*x2**3 + 15227 mod 32003*x0*x1**10*x2
7,5,x0**7*x1**8 + 31593 mod 32003*x1**6*x2**4
7,6,x0**5*x1**2*x2**6 + 7562 mod 32003*x1**5*x2**8 + 30766 mod 32003*x0**2
7,7,x0**2*x1**5*x2**12 + 11268 mod 32003*x0**2*x2**2
7,8,x0*x1**3*x2**12 + 4784 mod 32003*x0**6*x1*x2**7 + 9762 mod 32003*x0**3*x1*x2**6
7,9,x0*x1**8*x2**11 + 2426 mod 32003*x0*x1**8*x2**3
7,10,x0**16*x1**3 + 9482 mod 32003*x0**5*x1**12*x2**2 + 19863 mod 32003*x1*x2
8,1,x1**4*x2**5 + 31388 mod 32003*x0*x1**5*x2
8,2,x1**6*x2**3 + 27067 mod 32003*x0**3*x1**4 + 16787 mod 32003*x0*x2
8,3,x0**13*x1**2 + 12972 mod 32003*x0**2*x1**7
8,4,x0*x1**7*x2**11 + 7769 mod 32003*x1**2*x2**13
8,5,x0**9*x1**2*x2**7 + 15243 mod 32003*x0*x1*x2**11
8,6,x0**7*x1**2*x2**7 + 7310 mod 32003*x0
8,7,x0**2*x1**13*x2**5 + 22955 mod 32003*x2**2
8,8,x0**7*x1**2*x2**2 + 14867 mod 32003*x0*x1**2*x2**5
8,9,x0**3*x1**2*x2**13 + 744 mod 32003*x0*x2
8,10,x0**8*x2**10 + 16551 mod 32003*x0**5*x1**2*x2**8
9,1,x0**2*x1**5*x2**4 + 21486 mod 32003*x0**2*x1**2*x2**4
9,2,x1**6*x2**7 + 11529 mod 32003*x1*x2**8 + 7140 mod 32003*x2**2
9,3,x0**11*x2**9 + 28880 mod 32003*x0**5*x2**3
9,4,x0*x1**4*x2**12 + 19744 mod 32003*x2**5
9,5,x1*x2**8 + 3841 mod 32003*x1**3
9,6,x1**3*x2**16 + 5281 mod 32003*x2**4
9,7,x0**5*x1**5 + 21875 mod 32003*x0**5*x2**5
9,8,x0**2*x1**5 + 21618 mod 32003*x1**2*x2**5
9,9,x0**8*x1**3*x2**2 + 24365 mod 32003*x0**5*x1**2*x2**2
9,10,x0**5*x1**8 + 4446 mod 32003*x0**4*x1**3*x2
11,1,x0**6*x1**9*x2**3 + 17745 mod 32003*x1**3*x2**11
11,2,x0**7*x1**4 + 17306 mod 32003*x0**6*x2**4
11,3,x0**3*x1 + 12658 mod 32003*x1**2*x2
11,4,x0**2*x1**7*x2**2 + 6213 mod 32003*x1**2*x2
11,5,x0**3*x1**7*x2**7 + 6786 mod 32003*x0**2*x1**2*x2**10 + 27551 mod 32003*x0**5*x1**3*x2**4
11,6,x0**2*x1**15 + 12461 mod 32003*x1
11,7,x0**2*x1*x2**14 + 26617 mod 32003*x0*x1*x2**11
11,8,x0**15*x1**2*x2**3 + 10433 mod 32003*x0**12*x2**4
11,9,x0**4*x1**3 + 19771 mod 32003*x1**2*x2
11,10,x1**11*x2**9 + 15466 mod 32003*x0*x1*x2**4
12,1,x0**8*x2**6 + 31295 mod 32003*x0**5*x1*x2
12,2,x0**4*x1**5 + 15895 mod 32003*x0**2*x1**5
12,3,x1*x2**15 + 3737 mod 32003*x0**2*x1**2*x2**5
12,4,x0**16*x1*x2**3 + 25071 mod 32003*x0**2*x1**7*x2**7 + 11149 mod 32003*x0**6*x1**3*x2**2 + 23619 mod 32003*x0**4*x2**5
12,5,x0**8*x1**9*x2**2 + 9411 mod 32003*x0**8*x1**2*x2**2
12,6,x0**3*x1*x2**3 + 7206 mod 32003*x0**2*x1**2*x2**2
12,7,x0**3*x2**9 + 14979 mod 32003*x0**9*x2**2 + 3529 mod 32003*x0*x1*x2
12,8,x1**5*x2**8 + 18794 mod 32003*x1
12,9,x0**3*x1**13*x2**3 + 15709 mod 32003*x0**2*x1**12*x2**2
12,10,x0**2*x1**9*x2 + 21420 mod 32003*x0**2*x1
13,1,x0**2*x1**14 + 27748 mod 32003*x0**5*x1**2*x2**4
13,2,x0**3*x1**10*x2**2 + 2064 mod 32003*x0**6*x1**3*x2 + 24822 mod 32003*x0**5*x1**2*x2**2
13,3,x0**4*x1**2*x2**6 + 30601 mod 32003*x0*x1**5*x2**4
13,4,x0**4*x1**10*x2**2 + 16550 mod 32003*x0**4*x1**2
13,5,x0**7*x1**2*x2**4 + 16675 mod 32003*x2**4
13,6,x1**6*x2**2 + 5137 mod 32003*x0**3*x1**3
13,7,x1**17*x2**3 + 17128 mod 32003*x0**6*x1**6 + 18827 mod 32003*x0*x2
13,8,x0**18*x1**2 + 25510 mod 32003*x0**3*x2**4
13,9,x0**3*x1**4*x2**5 + 2904 mod 32003*x0**4*x1*x2**4 + 20093 mod 32003*x1**3*x2**3
13,10,x0**7 + 5191 mod 32003*x2
14,1,x0**7*x2**5 + 9994 mod 32003*x0**3*x1**4*x2**2
14,2,x0**7*x1**2*x2**7 + 22693 mod 32003*x0*x1**12 + 6394 mod 32003*x0*x1**8*x2 + 8911 mod 32003*x0**4*x1**4*x2
14,3,x0**8*x1**8*x2**2 + 24937 mod 32003*x1**6
14,4,x0*x1**8*x2**4 + 13731 mod 32003*x0**2*x1
14,5,x2**18 + 27917 mod 32003*x0**7*x2**10 + 15483 mod 32003*x1
14,6,x0**12*x2**6 + 11913 mod 32003*x0**7*x2**6
14,7,x0**3*x1**7*x2**2 + 27104 mod 32003*x0**7*x1
14,8,x0**2*x1**7*x2**4 + 25854 mod 32003*x0*x1
14,9,x0**4*x2**15 + 13359 mod 32003*x1**4*x2**12 + 11149 mod 32003*x0*x1**2*x2**8
14,10,x0**3*x1**2*x2**8 + 14405 mod 32003*x0**3*x1**7*x2 + 19271 mod 32003*x0**3*x1*x2**6
16,1,x0**3*x2**2 + 1482 mod 32003*x1**2*x2
16,2,x0**3*x1**7*x2**4 + 3746 mod 32003*x1*x2**8
16,3,x0**12*x1**5*x2 + 26983 mod 32003*x0**10*x1**4*x2
16,4,x0**7*x1**3*x2**2 + 4031 mod 32003*x0**10*x2
16,5,x0**3*x1**10 + 19472 mod 32003*x0**3*x1**6*x2**2
16,6,x1**3*x2**8 + 14284 mod 32003*x0**9 + 3752 mod 32003*x0
16,7,x0**3*x1*x2**10 + 15696 mod 32003*x1**2
16,8,x1**6*x2**2 + 19858 mod 32003*x0
16,9,x0**3*x1**3*x2**2 + 11495 mod 32003*x0**5*x2**2 + 27415 mod 32003*x1**2*x2**2
16,10,x0**4*x1**2*x2**4 + 11038 mod 32003*x1**2*x2**3
17,1,x1**12*x2**3 + 27750 mod 32003*x0**3*x1
17,2,x1*x2 + 24346 mod 32003*x0
17,3,x1**6*x2**7 + 17276 mod 32003*x0**4*x1*x2**7
17,4,x1**2*x2**7 + 5899 mod 32003*x1
17,5,x0**3*x1**8*x2**2 + 4975 mod 32003*x0**3*x2**5
17,6,x0*x2**13 + 16240 mod 32003*x1*x2**3
17,7,x0**9*x1**5*x2**4 + 31410 mod 32003*x1**11*x2**2
17,8,x2**13 + 14071 mod 32003*x0**2*x2**7
17,9,x1**7*x2**9 + 24682 mod 32003*x0*x1**10*x2**3
17,10,x0*x1**19 + 2682 mod 32003*x0**2
18,1,x0**9*x1**4*x2**7 + 21003 mod 32003*x0**10*x1*x2**6 + 6472 mod 32003*x1**8*x2**4 + 21723 mod 32003*x0**4*x2**2
18,2,x0**4*x1**9*x2**5 + 9611 mod 32003*x1**2
18,3,x0**7*x1**3*x2**6 + 8501 mod 32003*x0**9 + 16632 mod 32003*x1**7*x2**2
18,4,x0**4*x1**15 + 6283 mod 32003*x0**7*x1**3
18,5,x0**11*x1**3*x2**2 + 14985 mod 32003*x1**2*x2**7
18,6,x1*x2**5 + 9540 mod 32003*x1**2 + 27354 mod 32003*x2**2
18,7,x0**2*x1**10*x2**2 + 20220 mod 32003*x0**4*x1**6*x2**3 + 11397 mod 32003*x0**4*x1**5*x2**2
18,8,x0**9*x1**3*x2**7 + 15389 mod 32003*x0**8*x1**2
18,9,x0**7*x1**3*x2**9 + 3318 mod 32003*x0**6*x1**7
18,10,x0**4*x1*x2**5 + 31934 mod 32003*x2**9
19,1,x0**6*x1**13 + 20960 mod 32003*x0**9*x2**7 + 17674 mod 32003*x0*x1**3*x2**4
19,2,x1**5*x2**14 + 18284 mod 32003*x1*x2**4
19,3,x1**9*x2**7 + 7721 mod 32003*x0**3*x2**4 + 24171 mod 32003*x0**3*x1*x2**2
19,4,x0**2*x1**3*x2**6 + 360 mod 32003*x1**2*x2**4
19,5,x0*x1**6*x2**10 + 8982 mod 32003*x0*x1*x2**2
19,6,x1**5*x2**5 + 2216 mod 32003*x0*x1**2 + 6593 mod 32003*x0**2*x2
19,7,x1**19*x2 + 6833 mod 32003*x0*x1**13*x2**5 + 29940 mod 32003*x0**4*x1**6
19,8,x0**2*x1**9 + 6195 mod 32003*x0**3*x1**2*x2**5
19,9,x0**3*x1**6*x2 + 8819 mod 32003*x0**2*x1**2*x2
19,10,x0**6*x1**3*x2**11 + 25395 mod 32003*x0**5*x1*x2**3
21,1,x0**9*x1**5*x2**2 + 8480 mod 32003*x0**6*x1**3*x2**7 + 23654 mod 32003*x0**4*x1**7
21,2,x2**15 + 30370 mod 32003*x1**3*x2**2
21,3,x0**5*x1**4*x2**10 + 25350 mod 32003*x0**10*x1**2
21,4,x0**4*x1**4*x2**9 + 21723 mod 32003*x0**7*x1**6*x2**2 + 30074 mod 32003*x0*x1*x2**2
21,5,x0*x1**3 + 25482 mod 32003*x1**2*x2**2
21,6,x0**5*x1**3*x2**2 + 18148 mod 32003*x1*x2**6
21,7,x0**9*x1**6*x2**3 + 7739 mod 32003*x0**11*x1*x2
21,8,x0**4*x1**3*x2**6 + 10477 mod 32003*x2**3
21,9,x1**4*x2**11 + 11607 mod 32003*x0**3*x1**3*x2**6
21,10,x0**3*x1**12*x2 + 5038 mod 32003*x2
22,1,x0**3*x1**9*x2**5 + 10382 mod 32003*x0*x1**3*x2**3
22,2,x0*x1**13*x2**4 + 3902 mod 32003*x0*x1**2
22,3,x0**8*x1**3 + 7808 mod 32003*x1*x2**2
22,4,x0**16*x1**2*x2 + 251 mod 32003*x0**2*x1**3
22,5,x0**5*x1**7 + 10904 mod 32003*x0**7*x1**2*x2
22,6,x0**5*x1**2*x2**7 + 8550 mod 32003*x0**2*x1**2*x2**3
22,7,x0**5*x1**11 + 25717 mod 32003*x0**7*x1**2*x2**5
22,8,x0**2*x1*x2 + 20448 mod 32003*x1**2
22,9,x1**4*x2**15 + 16239 mod 32003*x0**3*x1**2*x2
22,10,x0**12*x1**2*x2**6 + 11473 mod 32003*x0**3*x2 + 310 mod 32003*x0
23,1,x0**4*x1**11 + 20514 mod 32003*x0**2*x2
23,2,x0**3*x2**8 + 19337 mod 32003*x0*x1**6*x2 + 23361 mod 32003*x2**2
23,3,x0**2*x1*x2**2 + 30123 mod 32003*x1*x2**4
23,4,x1**12*x2 + 26693 mod 32003*x1**3*x2**8
23,5,x0**12*x2**2 + 4168 mod 32003*x0**4*x1**5*x2**3 + 20763 mod 32003*x0**4*x1*x2
23,6,x0**8*x1**2*x2**9 + 22475 mod 32003*x0**2*x1**7*x2 + 3885 mod 32003*x0**2*x2
23,7,x0**2*x1**9*x2**3 + 1022 mod 32003*x2**4 + 28253 mod 32003*x0**2
23,8,x0**6*x1**4*x2**8 + 12131 mod 32003*x0**6*x1*x2**5
23,9,x0**8*x1**8 + 22950 mod 32003*x2**4
23,10,x0**7*x2**12 + 1984 mod 32003*x0**5*x1*x2**10
24,1,x0**6*x1**3*x2**2 + 6134 mod 32003*x0*x1**2
24,2,x0**9*x1**2*x2**2 + 26415 mod 32003*x0**2*x1**2*x2**7 + 24747 mod 32003*x1
24,3,x0**7*x1**2*x2**6 + 5860 mod 32003*x0**7*x2
24,4,x0**2*x1*x2**5 + 23864 mod 32003*x0*x1**6
24,5,x0**17*x1 + 25686 mod 32003*x0*x2**2
24,6,x0**2*x1**2*x2**2 + 10372 mod 32003*x1**3*x2**2
24,7,x0**4*x1**3*x2**11 + 14345 mod 32003*x0**6*x1**11
24,8,x2**15 + 13412 mod 32003*x0**13*x2
24,9,x0**9*x2**7 + 1835 mod 32003*x0*x1**6*x2**3
24,10,x0**2*x1**2 + 17180 mod 32003*x0**2*x2
26,1,x0**8*x1*x2**10 + 2768 mod 32003*x0**6*x1**8*x2 + 24371 mod 32003*x0**7*x1**3*x2
26,2,x1**5*x2**5 + 31133 mod 32003*x1*x2**9
26,3,x0**3*x1**3*x2**3 + 2230 mod 32003*x0**2*x1
26,4,x0**7*x1 + 24613 mod 32003*x0**4*x1**2 + 16147 mod 32003*x2**5
26,5,x0**4*x1**4*x2**11 + 14642 mod 32003*x0**3*x1**11
26,6,x0**6*x2**10 + 21318 mod 32003*x0**5*x1
26,7,x0**12*x1**4*x2**2 + 24651 mod 32003*x0**3*x1*x2**11 + 9784 mod 32003*x0*x1**5*x2**5
26,8,x0**5*x2**4 + 30059 mod 32003*x0**5
26,9,x0**6*x1*x2**8 + 17733 mod 32003*x0**2*x1**2
26,10,x0**6*x1*x2**5 + 1130 mod 32003*x0**2*x2**6
27,1,x0**8*x1**3*x2**2 + 28862 mod 32003*x0**4
27,2,x0**10*x2**6 + 3198 mod 32003*x1**3*x2**5
27,3,x1**10*x2**9 + 26654 mod 32003*x0**11*x1**5*x2**2
27,4,x0**6*x1**3*x2**5 + 20927 mod 32003*x0*x1*x2
27,5,x1**2*x2**11 + 25107 mod 32003*x0**2
27,6,x0**6*x1**6*x2**5 + 23131 mod 32003*x0**5*x1**5*x2**2 + 518 mod 32003*x0**7*x2**3
27,7,x1**6 + 28050 mod 32003*x1
27,8,x1**8*x2**6 + 24129 mod 32003*x0**3*x1**3*x2**2
27,9,x0**4*x1*x2**6 + 6861 mod 32003*x0*x2**4
27,10,x0**6*x1*x2**8 + 11552 mod 32003*x1**2*x2**3
28,1,x0**6*x1**3*x2**6 + 24461 mod 32003*x1**3
28,2,x0*x1**4*x2**12 + 23241 mod 32003*x0*x1**12
28,3,x0**3*x1**5*x2**4 + 29659 mod 32003*x0**4*x1**7
28,4,x0**6*x1**8*x2**3 + 6231 mod 32003*x0**3*x2**7
28,5,x0**3*x1**3*x2**12 + 18455 mod 32003*x0**5*x1**3*x2**2
28,6,x0**3*x1**4*x2 + 3224 mod 32003*x0*x1**2*x2
28,7,x0**10*x1**6 + 2760 mod 32003*x2
28,8,x0**3*x1**9 + 13760 mod 32003*x0**5*x2
28,9,x1**16*x2 + 138 mod 32003*x0**2*x2
28,10,x0**2*x1**12*x2**4 + 14525 mod 32003*x0
29,1,x0**2*x1 + 30049 mod 32003*x1
29,2,x0**8*x2 + 13139 mod 32003*x0**2*x1**4*x2**3
29,3,x0**2*x2**8 + 7638 mod 32003*x0*x1*x2**3
29,4,x0**3*x1**17 + 18765 mod 32003*x0
29,5,x0*x1**2*x2**12 + 17802 mod 32003*x0**4*x1**7
29,6,x0*x1**16*x2**3 + 26445 mod 32003*x0*x1**4*x2
29,7,x0**3*x1**3 + 29957 mod 32003*x0**2*x1**2*x2**2 + 17929 mod 32003*x1**2*x2**3
29,8,x0**2*x2**9 + 19551 mod 32003*x0*x1**3*x2 + 3051 mod 32003*x0**3*x1 + 24875 mod 32003*x1*x2
29,9,x0**6*x2**7 + 4676 mod 32003*x0**2*x1**2*x2**7 + 24207 mod 32003*x1**8
29,10,x0**6*x1**6*x2**4 + 14048 mod 32003*x0**3*x1**3*x2**10 + 27927 mod 32003*x0**3*x2**4
31,1,x0**6*x1*x2**11 + 5947 mod 32003*x0**3*x2**15
31,2,x0**15*x2**2 + 29713 mod 32003*x0
31,3,x0**3*x1**15 + 10510 mod 32003*x0**10*x1 + 2849 mod 32003*x1*x2**2
31,4,x0**4*x1**9*x2**4 + 1153 mod 32003*x0**3*x1**9*x2**4
31,5,x0**7*x1*x2**7 + 21838 mod 32003*x0*x1
31,6,x0**15*x2**2 + 19690 mod 32003*x2**15
31,7,x0**13*x1**3*x2**3 + 12567 mod 32003*x0**7*x1**2*x2
31,8,x1**5*x2**15 + 10561 mod 32003*x0*x1**15 + 18304 mod 32003*x0**2*x2
31,9,x0**9*x1**7*x2**2 + 8566 mod 32003*x0**4*x1**6*x2**7
31,10,x0*x1**6*x2**9 + 17598 mod 32003*x0**3*x1**5*x2 + 4755 mod 32003*x1**2*x2**4
32,1,x0**11*x1**2*x2**3 + 7763 mod 32003*x0*x1*x2**3
32,2,x0**7*x1**2*x2**4 + 25725 mod 32003*x0**3
32,3,x1**4*x2**9 + 5513 mod 32003*x0**2*x1*x2
32,4,x0**8*x1**4*x2 + 19456 mod 32003*x0**5*x2**8
32,5,x0**6*x1**5*x2**2 + 6095 mod 32003*x0**4*x2
32,6,x0**2*x2**3 + 15742 mod 32003*x0**4
32,7,x1**12*x2**3 + 8821 mod 32003*x1**4*x2**2
32,8,x0**3*x2**9 + 7306 mod 32003*x0*x1**2
32,9,x0**9*x1**4*x2 + 10873 mod 32003*x0**10
32,10,x0**10*x1**6 + 18985 mod 32003*x0**5*x1**5*x2**6 + 30878 mod 32003*x0*x1*x2**3
33,1,x0**13*x1**3 + 17019 mod 32003*x0*x1**5
33,2,x0**4*x1**4*x2**7 + 21149 mod 32003*x0**3*x1*x2**3 + 12917 mod 32003*x0**3
33,3,x1*x2**14 + 7794 mod 32003*x0
33,4,x0**18*x1**2 + 15766 mod 32003*x1**3*x2**5
33,5,x0*x1**9*x2**6 + 16658 mod 32003*x0**2*x2**8
33,6,x0**2*x1**7*x2**8 + 14614 mod 32003*x2
33,7,x1**2*x2**9 + 27611 mod 32003*x1**4*x2**2
33,8,x0**10*x1**3*x2**5 + 14769 mod 32003*x0*x1**5*x2**9
33,9,x1**15*x2 + 26365 mod 32003*x2
33,10,x0**14*x1**3*x2 + 26535 mod 32003*x0*x2**2
34,1,x0**3*x1*x2**3 + 27539 mod 32003*x0**3*x1**2*x2
34,2,x0**19 + 835 mod 32003*x0**3*x1**2*x2
34,3,x0**6*x1**8*x2**3 + 27756 mod 32003*x0**2*x1**5*x2**7
34,4,x0**12*x1*x2**2 + 1245 mod 32003*x0**9*x1**3*x2
34,5,x0**11*x1**4*x2**2 + 7038 mod 32003*x0**7*x1**2*x2**6
34,6,x0**3*x1**4*x2**7 + 5673 mod 32003*x0**7*x1**4*x2 + 14448 mod 32003*x0*x2**8
34,7,x0**3*x1**14 + 28389 mod 32003*x0**2*x2**12
34,8,x0**7 + 27368 mod 32003*x0**2*x1*x2**3
34,9,x1**8*x2**9 + 744 mod 32003*x0*x1**2
34,10,x1**12*x2**4 + 24294 mod 32003*x0**3*x1**2*x2**5 + 1904 mod 32003*x0**2*x2
36,1,x0**4*x1**10 + 12753 mod 32003*x0*x1**6*x2**3
36,2,x0**9*x1**11 + 30768 mod 32003*x0*x1**11*x2**2
36,3,x0**2*x1**10*x2**7 + 31942 mod 32003*x0**5*x1**4*x2 + 26769 mod 32003*x0*x2**2
36,4,x0**2*x1**10*x2**7 + 28287 mod 32003*x1**2*x2**2
36,5,x0**5*x2**10 + 28841 mod 32003*x0**3*x1*x2**5 + 14742 mod 32003*x0**3*x1*x2**3 + 10258 mod 32003*x0*x2**3
36,6,x0**6*x1**10 + 2131 mod 32003*x0**4*x1**2*x2**2
36,7,x0**6*x1**4 + 25310 mod 32003*x0**3*x2
36,8,x0**3*x1**5*x2**12 + 23526 mod 32003*x0**5*x2**6
36,9,x1**2*x2**9 + 23421 mod 32003*x0*x1**7 + 3063 mod 32003*x0
36,10,x0**4*x1**4*x2**3 + 30473 mod 32003*x0**5*x1**2*x2**3
37,1,x0**2*x2**17 + 1524 mod 32003*x0**2*x1**14 + 15440 mod 32003*x0**3*x1**4*x2**6 + 29825 mod 32003*x2**5
37,2,x0**5*x1**6*x2**9 + 23715 mod 32003*x0*x1**7*x2**8
37,3,x0**3*x1**2*x2**6 + 25584 mod 32003*x0**2*x1**2*x2**2
37,4,x0*x1**4*x2**3 + 14209 mod 32003*x0**3*x2**4 + 3412 mod 32003*x1**5 + 9671 mod 32003*x2**4
37,5,x0**8*x1**5*x2 + 29857 mod 32003*x2**8
37,6,x1**8*x2**11 + 3900 mod 32003*x1
37,7,x1**10*x2**6 + 25937 mod 32003*x0**2*x2**3
37,8,x0**6*x1**3*x2**7 + 24668 mod 32003*x0**2*x1**5 + 23811 mod 32003*x0**2*x1*x2**2
37,9,x0**8*x1*x2**3 + 15853 mod 32003*x0**5*x1**4*x2**3
37,10,x0*x1**7*x2**8 + 31585 mod 32003*x0**9*x1**5 + 26141 mod 32003*x0*x1**4*x2**6
38,1,x0**5*x1**5*x2**2 + 5952 mod 32003*x0*x1
38,2,x0**7*x1 + 23479 mod 32003*x0**3*x2
38,3,x0*x1**13 + 4121 mod 32003*x1**3*x2**2
38,4,x0**2*x1**15 + 10609 mod 32003*x0**3*x1**7*x2**6
38,5,x0**2*x1**10*x2**3 + 2257 mod 32003*x0**7*x2**4
38,6,x0**4*x1**2*x2**10 + 11811 mod 32003*x0**6*x1**3*x2**4 + 28528 mod 32003*x2**3
38,7,x0**8*x1**3*x2**3 + 24358 mod 32003*x0**2*x1**4*x2**8 + 8099 mod 32003*x1**3*x2
38,8,x0**3*x1**7*x2**3 + 28462 mod 32003*x0*x1*x2**2
38,9,x0**3*x1**5*x2 + 28069 mod 32003*x0**3*x1**2*x2**2
38,10,x0**4*x1**7*x2**9 + 27419 mod 32003*x0*x1
39,1,x0*x1**2*x2**3 + 22626 mod 32003*x0**4
39,2,x0**12*x2 + 3025 mod 32003*x0**3*x2
39,3,x0**4*x1**9*x2**5 + 26824 mod 32003*x0**3*x1**11
39,4,x0**11*x1**4 + 30623 mod 32003*x0**5*x2**4
39,5,x0**2*x1**8*x2**9 + 27974 mod 32003*x0**2*x1**4*x2**2
39,6,x0**8*x1**7*x2**2 + 27462 mod 32003*x0**4*x1**4*x2**4 + 10565 mod 32003*x1**4
39,7,x0**7*x1**2*x2**5 + 4580 mod 32003*x0*x1**3*x2**6 + 18341 mod 32003*x0*x1**2*x2**5 + 18949 mod 32003*x2**3
39,8,x0**6*x1**5 + 16797 mod 32003*x0*x2
39,9,x0**9*x1**4*x2**7 + 3090 mod 32003*x0**15*x1**2*x2**2 + 7766 mod 32003*x0*x1**6*x2**6
39,10,x0**5*x2**6 + 3307 mod 32003*x0**2*x2**3
41,1,x0**5*x1*x2**5 + 15006 mod 32003*x0**3*x1**4*x2
41,2,x0**4*x1**11*x2 + 8125 mod 32003*x0**9*x2**4 + 23957 mod 32003*x0**11*x2 + 4482 mod 32003*x0**8*x1*x2**2
41,3,x0**4*x1**5*x2 + 17764 mod 32003*x0
41,4,x0**2*x1**4*x2**10 + 11894 mod 32003*x0*x1**9*x2
41,5,x0**4*x1**10*x2**5 + 10560 mod 32003*x0*x1
41,6,x0**3*x1**6*x2**4 + 23144 mod 32003*x0**6*x2**4 + 171 mod 32003*x0
41,7,x0*x1**16 + 12255 mod 32003*x0**2*x1**8
41,8,x0**9*x1**3*x2**3 + 102 mod 32003*x0**2*x1**12 + 21279 mod 32003*x1**6*x2
41,9,x0**5*x2 + 8368 mod 32003*x2
41,10,x0*x2**10 + 4460 mod 32003*x1**3
42,1,x0**4*x1**8*x2**3 + 18933 mod 32003*x1**3*x2**3
42,2,x1**7*x2**4 + 5696 mod 32003*x0**9*x2
